,student,currProb,course,session,priorTutorAction,reward,probDiff,Level,TotalTime,cumul_avgstepTimeWE,cumul_TotalWETime,stepTimeDeviation,ruleScoreMP,cumul_HoverHintCount
1176,008d-F14,6.1.1.0,226-001-BARNES-F14,5,PS,0.0,1,6,0,0,0,1,1,0
1177,008d-F14,6.1.2.0,226-001-BARNES-F14,5,WE,0.0,1,6,1,1,0,1,1,0
1178,008d-F14,6.1.3.0,226-001-BARNES-F14,5,PS,2.64018691589,1,6,0,1,0,1,1,0
1179,0097-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,0,1,0,0,0,0,0,0
1180,0097-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0.0,0,1,0,0,0,0,0,0
1181,0097-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0.0,0,1,1,0,1,0,1,0
1182,0097-F14,1.0.4.0,226-001-BARNES-F14,1,PS,1.97368421053,0,1,0,0,1,0,0,0
1183,0097-F14,2.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,2,0,0,0,0,0,0
1184,0097-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,2,0,0,1,0,1,0
1185,0097-F14,2.1.3.0,226-001-BARNES-F14,1,PS,0.0,1,2,0,0,1,0,0,0
1186,0097-F14,2.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,2,0,0,1,0,0,0
1187,0097-F14,2.-1.4.0,226-001-BARNES-F14,1,PS,0.0,-1,2,0,0,1,0,0,0
1188,0097-F14,2.-1.1.0,226-001-BARNES-F14,1,PS,-101.973684211,-1,2,0,0,1,0,0,0
1189,0097-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,3,0,0,0,0,0,0
1190,0097-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,3,0,0,1,0,1,0
1191,0097-F14,3.1.3.0,226-001-BARNES-F14,1,PS,0.0,1,3,0,0,1,0,0,0
1192,0097-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,3,0,0,1,0,0,0
1193,0097-F14,3.-1.1.0,226-001-BARNES-F14,1,PS,0.0,-1,3,0,0,1,0,0,0
1194,0097-F14,3.-1.4.0,226-001-BARNES-F14,1,PS,89.4505494505,-1,3,0,0,1,0,0,0
1195,0097-F14,4.1.1.0,226-001-BARNES-F14,1,WE,0.0,1,4,0,0,1,0,1,0
1196,0097-F14,4.1.2.0,226-001-BARNES-F14,1,PS,0.0,1,4,0,0,1,0,0,0
1197,0097-F14,4.1.3.0,226-001-BARNES-F14,1,PS,45.1923076923,1,4,0,0,1,0,1,0
1198,0097-F14,5.1.1.0,226-001-BARNES-F14,1,WE,0.0,1,5,0,0,1,0,1,0
1199,0097-F14,5.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,5,1,0,1,0,1,0
1200,0097-F14,5.1.3.0,226-001-BARNES-F14,1,PS,-1.81989063568,1,5,0,0,1,0,0,0
1201,0097-F14,6.1.1.0,226-001-BARNES-F14,1,WE,0.0,1,6,0,0,1,0,1,0
1202,0097-F14,6.1.2.0,226-001-BARNES-F14,1,PS,0.0,1,6,0,0,1,0,0,0
1203,0097-F14,6.1.3.0,226-001-BARNES-F14,1,PS,0.0,1,6,0,0,1,0,0,0
1204,0097-F14,6.-1.3.0,226-001-BARNES-F14,1,PS,0.0,-1,6,0,0,1,0,0,0
1205,0097-F14,6.-1.3.1,226-001-BARNES-F14,1,PS,0.0,-1,6,0,0,1,0,0,0
1206,0097-F14,6.-1.4.1,226-001-BARNES-F14,1,PS,-132.822966507,-1,6,0,0,1,0,0,0
1207,0099-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,0,1,0,0,0,1,0,0
1208,0099-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0,0,1,1,1,0,1,1,0
1209,0099-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0.0,0,1,0,1,0,1,0,0
1210,0099-F14,1.0.4.0,226-001-BARNES-F14,1,PS,0.0,0,1,0,1,0,1,0,0
1211,0099-F14,1.0.3.0,226-001-BARNES-F14,1,PS,-17.7631578947,0,1,0,1,0,0,0,1
1212,0099-F14,2.-1.1.0,226-001-BARNES-F14,2,WE,0.0,-1,2,1,1,0,0,1,0
1213,0099-F14,2.-1.2.0,226-001-BARNES-F14,2,PS,0.0,-1,2,1,1,0,0,1,0
1214,0099-F14,2.-1.2.1,226-001-BARNES-F14,2,PS,0.0,-1,2,1,1,0,0,0,0
1215,0099-F14,2.-1.3.0,226-001-BARNES-F14,2,WE,0.0,-1,2,1,1,1,0,1,0
1216,0099-F14,2.-1.4.0,226-001-BARNES-F14,2,PS,15.8276740238,-1,2,0,1,1,0,0,0
1217,0099-F14,3.1.1.0,226-001-BARNES-F14,2,PS,0.0,1,3,0,0,0,0,1,0
1218,0099-F14,3.1.2.0,226-001-BARNES-F14,2,WE,0.0,1,3,1,1,0,1,1,0
1219,0099-F14,3.1.3.0,226-001-BARNES-F14,3,PS,-42.5305355465,1,3,0,1,0,1,1,0
1220,0099-F14,4.1.1.0,226-001-BARNES-F14,3,PS,0.0,1,4,1,0,0,1,1,0
1221,0099-F14,4.1.2.0,226-001-BARNES-F14,3,WE,0.0,1,4,1,1,0,1,1,0
1222,0099-F14,4.1.3.0,226-001-BARNES-F14,3,PS,90.7160194175,1,4,0,1,0,1,1,0
1223,0099-F14,5.1.1.0,226-001-BARNES-F14,3,WE,0.0,1,5,1,1,0,1,1,0
1224,0099-F14,5.1.2.0,226-001-BARNES-F14,3,PS,0.0,1,5,1,1,0,1,1,0
1225,0099-F14,5.1.3.0,226-001-BARNES-F14,3,PS,-67.0155502392,1,5,0,1,0,1,1,0
1226,0099-F14,6.1.1.0,226-001-BARNES-F14,3,PS,0.0,1,6,0,0,0,1,1,0
1227,0099-F14,6.1.2.0,226-001-BARNES-F14,3,WE,0.0,1,6,1,1,0,1,1,0
1228,0099-F14,6.1.3.0,226-001-BARNES-F14,3,PS,65.4384474355,1,6,0,0,0,1,1,0
1229,009c-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,0,1,0,0,0,0,0,0
1230,009c-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0,0,1,1,1,0,0,1,0
1231,009c-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0.0,0,1,0,1,0,0,0,0
1232,009c-F14,1.0.4.0,226-001-BARNES-F14,1,PS,1.97368421053,0,1,1,1,0,0,0,0
1233,009c-F14,2.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,2,0,0,0,1,1,0
1234,009c-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0.0,1,2,1,1,0,1,1,0
1235,009c-F14,2.1.3.0,226-001-BARNES-F14,2,PS,65.7574082264,1,2,1,1,0,1,1,0
1236,009c-F14,3.1.1.0,226-001-BARNES-F14,2,WE,0.0,1,3,1,0,0,1,1,0
1237,009c-F14,3.1.2.0,226-001-BARNES-F14,2,PS,0.0,1,3,0,0,0,1,1,0
1238,009c-F14,3.1.3.0,226-001-BARNES-F14,2,PS,-15.1097332137,1,3,0,0,0,1,1,0
1239,009c-F14,4.1.1.0,226-001-BARNES-F14,2,PS,0.0,1,4,0,0,0,1,1,0
1240,009c-F14,4.1.2.0,226-001-BARNES-F14,2,WE,0.0,1,4,1,1,0,1,1,0
1241,009c-F14,4.1.3.0,226-001-BARNES-F14,2,PS,-71.5499306519,1,4,0,1,0,1,1,0
1242,009c-F14,5.1.1.0,226-001-BARNES-F14,2,WE,0.0,1,5,1,1,0,1,1,0
1243,009c-F14,5.1.2.0,226-001-BARNES-F14,2,WE,0.0,1,5,1,1,0,1,1,0
1244,009c-F14,5.1.3.0,226-001-BARNES-F14,2,PS,118.928571429,1,5,0,1,0,1,1,0
1245,009c-F14,6.1.1.0,226-001-BARNES-F14,2,WE,0.0,1,6,1,1,1,1,1,0
1246,009c-F14,6.1.2.0,226-001-BARNES-F14,2,PS,0.0,1,6,0,1,1,1,0,0
1247,009c-F14,6.1.3.0,226-001-BARNES-F14,2,PS,-43.1775700935,1,6,0,1,1,1,1,0
1248,009d-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0.0,0,1,0,0,1,1,1,0
1249,009d-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0,0,1,1,0,1,1,1,0
1250,009d-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0.0,0,1,0,0,1,1,0,0
1251,009d-F14,1.0.4.0,226-001-BARNES-F14,1,PS,-49.3421052632,0,1,0,0,1,1,0,0
1252,009d-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0.0,1,2,1,0,1,1,1,0
1253,009d-F14,2.1.2.0,226-001-BARNES-F14,1,PS,0.0,1,2,0,0,1,1,0,0
1254,009d-F14,2.1.3.0,226-001-BARNES-F14,1,PS,0.0,1,2,1,0,1,1,0,0
1255,009d-F14,2.1.2.0,226-001-BARNES-F14,1,PS,25.4765590447,1,2,0,0,1,1,0,1
1256,009d-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,3,0,0,0,1,0,0
1257,009d-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,3,1,1,1,1,1,0
1258,009d-F14,3.1.3.0,226-001-BARNES-F14,1,PS,24.0597209758,1,3,1,1,1,1,0,0
1259,009d-F14,4.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,4,1,0,0,1,0,0
1260,009d-F14,4.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,4,1,0,1,1,1,0
1261,009d-F14,4.1.3.0,226-001-BARNES-F14,1,PS,-53.0513176144,1,4,0,0,1,1,0,0
1262,009d-F14,5.1.1.0,226-001-BARNES-F14,1,WE,0.0,1,5,1,0,1,1,1,0
1263,009d-F14,5.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,5,1,0,1,1,1,0
1264,009d-F14,5.1.3.0,226-001-BARNES-F14,1,PS,35.9193438141,1,5,0,0,1,1,0,0
1265,009d-F14,6.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,6,0,0,0,1,0,0
1266,009d-F14,6.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,6,1,0,0,1,1,0
1267,009d-F14,6.1.3.0,226-001-BARNES-F14,1,PS,73.7602289496,1,6,0,0,0,1,0,0
1268,009f-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,0,1,0,0,0,1,0,0
1269,009f-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0,0,1,1,0,1,1,1,0
1270,009f-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0.0,0,1,0,0,1,0,0,0
1271,009f-F14,1.0.4.0,226-001-BARNES-F14,1,PS,40.7894736842,0,1,0,0,1,0,0,0
1272,009f-F14,2.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,2,0,0,0,0,0,0
1273,009f-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,2,1,0,1,0,1,0
1274,009f-F14,2.1.3.0,226-001-BARNES-F14,1,PS,-11.7138434321,1,2,1,0,1,0,0,0
1275,009f-F14,3.1.1.0,226-001-BARNES-F14,1,WE,0.0,1,3,0,0,1,0,1,0
1276,009f-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,3,0,0,1,0,1,0
1277,009f-F14,3.1.3.0,226-001-BARNES-F14,1,PS,61.4098066411,1,3,0,0,1,0,1,0
1278,009f-F14,4.1.1.0,226-001-BARNES-F14,1,WE,0.0,1,4,0,0,1,0,1,0
1279,009f-F14,4.1.2.0,226-001-BARNES-F14,1,PS,0.0,1,4,0,0,1,0,1,0
1280,009f-F14,4.1.3.0,226-001-BARNES-F14,2,PS,0.0,1,4,0,0,1,0,1,0
1281,009f-F14,4.1.2.0,226-001-BARNES-F14,2,PS,-44.2354368932,1,4,0,0,1,0,1,0
1282,009f-F14,5.1.1.0,226-001-BARNES-F14,2,WE,0.0,1,5,1,0,1,0,1,0
1283,009f-F14,5.1.2.0,226-001-BARNES-F14,2,PS,0.0,1,5,0,0,1,0,1,0
1284,009f-F14,5.1.3.0,226-001-BARNES-F14,2,PS,15.2811004785,1,5,0,0,1,0,1,0
1285,009f-F14,6.1.1.0,226-001-BARNES-F14,2,WE,0.0,1,6,1,0,1,0,1,0
1286,009f-F14,6.1.2.0,226-001-BARNES-F14,2,PS,0.0,1,6,0,0,1,0,0,0
1287,009f-F14,6.1.3.0,226-001-BARNES-F14,2,PS,31.7399275589,1,6,0,0,1,1,1,0
1288,00a5-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,0,1,0,0,0,0,0,0
1289,00a5-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0,0,1,1,0,0,0,1,0
1290,00a5-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0.0,0,1,1,0,1,0,1,0
1291,00a5-F14,1.0.4.0,226-001-BARNES-F14,1,PS,-97.3684210526,0,1,0,0,1,0,0,0
1292,00a5-F14,2.-1.1.0,226-001-BARNES-F14,1,WE,0.0,-1,2,1,0,1,0,1,0
1293,00a5-F14,2.-1.2.0,226-001-BARNES-F14,1,WE,0.0,-1,2,1,0,1,0,1,0
1294,00a5-F14,2.-1.3.0,226-001-BARNES-F14,1,PS,0.0,-1,2,0,0,1,0,0,0
1295,00a5-F14,2.-1.4.0,226-001-BARNES-F14,1,PS,0.0,-1,2,0,0,1,0,0,0
1296,00a5-F14,2.-1.3.1,226-001-BARNES-F14,1,PS,66.4006791171,-1,2,0,0,1,0,0,0
1297,00a5-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,3,0,0,0,0,0,0
1298,00a5-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,3,1,0,1,0,1,0
1299,00a5-F14,3.1.3.0,226-001-BARNES-F14,1,PS,0.0,1,3,0,0,1,0,0,0
1300,00a5-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,3,0,0,1,0,0,0
1301,00a5-F14,3.-1.1.0,226-001-BARNES-F14,1,PS,0.0,-1,3,0,0,1,0,0,0
1302,00a5-F14,3.-1.4.0,226-001-BARNES-F14,1,PS,-69.0322580645,-1,3,0,0,1,0,0,0
1303,00a5-F14,4.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,4,0,0,0,0,0,0
1304,00a5-F14,4.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,4,0,0,1,0,1,0
1305,00a5-F14,4.1.3.0,226-001-BARNES-F14,1,PS,160.535714286,1,4,0,0,1,0,0,0
1306,00a5-F14,5.1.1.0,226-001-BARNES-F14,1,WE,0.0,1,5,1,0,0,0,1,0
1307,00a5-F14,5.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,5,1,0,1,0,1,0
1308,00a5-F14,5.1.3.0,226-001-BARNES-F14,1,PS,-42.0668147642,1,5,0,0,1,0,0,0
1309,00a5-F14,6.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,6,0,0,0,0,0,0
1310,00a5-F14,6.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,6,1,0,1,0,1,0
1311,00a5-F14,6.1.3.0,226-001-BARNES-F14,1,PS,-57.908151858,1,6,0,0,1,1,1,0
1312,00a8-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,0,1,0,0,0,0,0,0
1313,00a8-F14,1.0.2.0,226-001-BARNES-F14,2,WE,0.0,0,1,1,0,1,0,1,0
1314,00a8-F14,1.0.3.0,226-001-BARNES-F14,2,PS,0.0,0,1,0,0,1,0,0,0
1315,00a8-F14,1.0.4.0,226-001-BARNES-F14,4,PS,-17.7631578947,0,1,0,0,1,0,0,0
1316,00a8-F14,2.1.1.0,226-001-BARNES-F14,4,WE,0.0,1,2,1,0,1,0,1,0
1317,00a8-F14,2.1.2.0,226-001-BARNES-F14,4,PS,0.0,1,2,0,0,1,0,1,0
1318,00a8-F14,2.1.3.0,226-001-BARNES-F14,4,PS,85.4942503317,1,2,1,0,1,0,1,0
1319,00a8-F14,3.1.1.0,226-001-BARNES-F14,4,PS,0.0,1,3,0,0,0,0,1,0
1320,00a8-F14,3.1.2.0,226-001-BARNES-F14,4,WE,0.0,1,3,1,1,0,0,1,0
1321,00a8-F14,3.1.3.0,226-001-BARNES-F14,4,PS,22.7543444562,1,3,0,1,0,0,1,0
1322,00a8-F14,4.1.1.0,226-001-BARNES-F14,4,PS,0.0,1,4,0,0,0,0,1,0
1323,00a8-F14,4.1.2.0,226-001-BARNES-F14,4,WE,0.0,1,4,1,0,1,0,1,0
1324,00a8-F14,4.1.3.0,226-001-BARNES-F14,4,PS,-29.9497226075,1,4,0,0,1,0,1,0
1325,00a8-F14,5.1.1.0,226-001-BARNES-F14,4,WE,0.0,1,5,1,0,1,0,1,0
1326,00a8-F14,5.1.2.0,226-001-BARNES-F14,4,PS,0.0,1,5,0,0,1,0,1,0
1327,00a8-F14,5.1.3.0,226-001-BARNES-F14,4,PS,-12.4017429938,1,5,0,0,1,0,1,0
1328,00a8-F14,6.1.1.0,226-001-BARNES-F14,4,WE,0.0,1,6,1,0,1,0,1,0
1329,00a8-F14,6.1.2.0,226-001-BARNES-F14,4,WE,0.0,1,6,1,0,1,0,1,0
1330,00a8-F14,6.1.3.0,226-001-BARNES-F14,4,PS,-107.199391853,1,6,0,0,1,0,1,0
1331,00af-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0.0,0,1,0,0,1,1,1,0
1332,00af-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0,0,1,1,0,1,1,1,0
1333,00af-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0.0,0,1,0,0,1,0,0,0
1334,00af-F14,1.0.4.0,226-001-BARNES-F14,1,PS,-85.5263157895,0,1,0,0,1,0,0,0
1335,00af-F14,2.-1.1.0,226-001-BARNES-F14,1,PS,0.0,-1,2,0,0,0,0,0,0
1336,00af-F14,2.-1.2.0,226-001-BARNES-F14,1,WE,0.0,-1,2,1,0,1,0,1,0
1337,00af-F14,2.-1.3.0,226-001-BARNES-F14,1,PS,0.0,-1,2,0,0,1,0,0,0
1338,00af-F14,2.-1.4.0,226-001-BARNES-F14,1,PS,-14.4736842105,-1,2,0,0,1,0,0,0
1339,00af-F14,3.-1.1.0,226-001-BARNES-F14,1,WE,0.0,-1,3,0,0,1,0,1,0
1340,00af-F14,3.-1.2.0,226-001-BARNES-F14,1,WE,0.0,-1,3,1,0,1,0,1,0
1341,00af-F14,3.-1.3.0,226-001-BARNES-F14,1,PS,0.0,-1,3,0,0,1,0,0,0
1342,00af-F14,3.-1.4.0,226-001-BARNES-F14,1,PS,0.0,-1,3,0,0,1,0,0,0
1343,00af-F14,4.1.1.0,226-001-BARNES-F14,1,WE,0.0,1,4,0,0,1,0,1,0
1344,00af-F14,4.1.2.0,226-001-BARNES-F14,1,PS,0.0,1,4,0,0,1,0,0,0
1345,00af-F14,4.1.3.0,226-001-BARNES-F14,1,PS,0.0,1,4,0,0,1,0,0,0
1346,00af-F14,4.-1.3.0,226-001-BARNES-F14,2,PS,0.0,-1,4,0,0,1,0,0,0
1347,00af-F14,4.-1.4.0,226-001-BARNES-F14,2,PS,0.0,-1,4,0,0,1,0,0,0
1348,00af-F14,4.-1.4.1,226-001-BARNES-F14,2,PS,0.0,-1,4,0,0,1,1,0,0
1349,00af-F14,4.-1.4.0,226-001-BARNES-F14,3,PS,0.0,-1,4,0,0,1,1,0,0
1350,00af-F14,5.-1.1.0,226-001-BARNES-F14,3,PS,0.0,-1,5,0,0,0,0,0,0
1351,00af-F14,5.-1.2.0,226-001-BARNES-F14,3,PS,0.0,-1,5,0,0,0,0,0,0
1352,00af-F14,5.-1.2.1,226-001-BARNES-F14,3,PS,0.0,-1,5,0,0,0,0,0,0
1353,00af-F14,5.-1.3.0,226-001-BARNES-F14,3,WE,0.0,-1,5,1,0,1,0,1,0
1354,00af-F14,5.-1.4.0,226-001-BARNES-F14,3,PS,0.0,-1,5,0,0,1,0,0,0
1355,00af-F14,6.-1.1.0,226-001-BARNES-F14,3,WE,0.0,-1,6,1,0,1,0,1,0
1356,00af-F14,6.-1.2.0,226-001-BARNES-F14,3,PS,0.0,-1,6,0,0,1,0,0,0
1357,00af-F14,6.-1.3.0,226-001-BARNES-F14,4,WE,0.0,-1,6,0,0,1,0,1,0
1358,00af-F14,6.-1.4.0,226-001-BARNES-F14,4,PS,0.0,-1,6,0,0,1,0,0,0
1359,00af-F14,6.-1.4.1,226-001-BARNES-F14,5,PS,0.0,-1,6,0,0,1,1,0,0
1360,00af-F14,6.-1.4.0,226-001-BARNES-F14,5,PS,0.0,-1,6,0,0,1,0,0,0
1361,00b1-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0.0,0,1,1,0,1,1,1,0
1362,00b1-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0,0,1,1,0,1,1,1,0
1363,00b1-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0.0,0,1,0,0,1,0,0,0
1364,00b1-F14,1.0.4.0,226-001-BARNES-F14,2,PS,40.7894736842,0,1,1,0,1,0,0,0
1365,00b1-F14,2.1.1.0,226-001-BARNES-F14,2,WE,0.0,1,2,1,0,1,0,1,0
1366,00b1-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0.0,1,2,1,0,1,0,1,0
1367,00b1-F14,2.1.3.0,226-001-BARNES-F14,2,PS,26.9416187528,1,2,1,0,1,0,0,0
1368,00b1-F14,3.1.1.0,226-001-BARNES-F14,2,WE,0.0,1,3,1,0,1,0,1,0
1369,00b1-F14,3.1.2.0,226-001-BARNES-F14,2,PS,0.0,1,3,0,0,1,0,0,0
1370,00b1-F14,3.1.3.0,226-001-BARNES-F14,2,PS,-108.313616709,1,3,0,0,1,0,1,0
1371,00b1-F14,4.1.1.0,226-001-BARNES-F14,2,PS,0.0,1,4,0,0,0,0,1,0
1372,00b1-F14,4.1.2.0,226-001-BARNES-F14,2,WE,0.0,1,4,1,0,1,0,1,0
1373,00b1-F14,4.1.3.0,226-001-BARNES-F14,2,PS,129.689667129,1,4,0,0,1,0,1,0
1374,00b1-F14,5.1.1.0,226-001-BARNES-F14,2,PS,0.0,1,5,0,0,0,0,1,0
1375,00b1-F14,5.1.2.0,226-001-BARNES-F14,2,WE,0.0,1,5,1,0,1,0,1,0
1376,00b1-F14,5.1.3.0,226-001-BARNES-F14,2,PS,-27.5760423787,1,5,0,0,1,0,1,0
1377,00b1-F14,6.1.1.0,226-001-BARNES-F14,2,WE,0.0,1,6,1,0,1,0,1,0
1378,00b1-F14,6.1.2.0,226-001-BARNES-F14,2,PS,0.0,1,6,0,0,1,0,1,0
1379,00b1-F14,6.1.3.0,226-001-BARNES-F14,2,PS,38.4688995215,1,6,0,0,1,1,1,0
1380,00b2-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,0,1,0,0,0,0,0,0
1381,00b2-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0.0,0,1,0,0,0,1,0,0
1382,00b2-F14,1.0.3.0,226-001-BARNES-F14,2,WE,0.0,0,1,1,1,1,1,1,0
1383,00b2-F14,1.0.4.0,226-001-BARNES-F14,2,PS,0.0,0,1,0,1,1,1,0,1
1384,00b2-F14,1.0.1.0,226-001-BARNES-F14,2,PS,0.0,0,1,0,1,1,1,0,1
1385,00b2-F14,1.0.2.0,226-001-BARNES-F14,2,PS,-93.4210526316,0,1,0,1,1,1,0,1
1386,00b2-F14,2.-1.1.0,226-001-BARNES-F14,2,PS,0.0,-1,2,0,0,0,0,0,0
1387,00b2-F14,2.-1.2.0,226-001-BARNES-F14,2,WE,0.0,-1,2,0,0,1,0,1,0
1388,00b2-F14,2.-1.3.0,226-001-BARNES-F14,2,WE,0.0,-1,2,1,0,1,0,1,0
1389,00b2-F14,2.-1.4.0,226-001-BARNES-F14,2,PS,0.0,-1,2,0,0,1,0,0,0
1390,00b2-F14,2.-1.4.1,226-001-BARNES-F14,2,PS,-6.57894736842,-1,2,0,0,1,0,0,0
1391,00b2-F14,3.-1.1.0,226-001-BARNES-F14,2,PS,0.0,-1,3,0,0,0,0,0,0
1392,00b2-F14,3.-1.2.0,226-001-BARNES-F14,2,PS,0.0,-1,3,0,0,0,0,0,0
1393,00b2-F14,3.-1.2.1,226-001-BARNES-F14,2,PS,0.0,-1,3,0,0,0,0,0,0
1394,00b2-F14,3.-1.3.0,226-001-BARNES-F14,2,WE,0.0,-1,3,1,1,0,0,1,0
1395,00b2-F14,3.-1.4.0,226-001-BARNES-F14,2,PS,0.0,-1,3,0,1,0,0,0,0
1396,00b2-F14,4.1.1.0,226-001-BARNES-F14,2,PS,0.0,1,4,0,0,0,0,0,0
1397,00b2-F14,4.1.2.0,226-001-BARNES-F14,3,WE,0.0,1,4,1,0,1,0,1,0
1398,00b2-F14,4.1.3.0,226-001-BARNES-F14,3,PS,0.0,1,4,0,0,1,0,0,0
1399,00b2-F14,4.1.1.0,226-001-BARNES-F14,3,PS,0.0,1,4,0,0,1,0,0,0
1400,00b2-F14,4.1.2.0,226-001-BARNES-F14,3,WE,0.0,1,4,1,0,1,0,1,0
1401,00b2-F14,4.1.3.0,226-001-BARNES-F14,3,PS,65.8928571429,1,4,0,0,1,1,0,0
1402,00b2-F14,5.-1.1.0,226-001-BARNES-F14,3,WE,0.0,-1,5,0,0,1,1,1,0
1403,00b2-F14,5.-1.2.0,226-001-BARNES-F14,3,PS,0.0,-1,5,0,0,1,0,0,0
1404,00b2-F14,5.-1.3.0,226-001-BARNES-F14,3,WE,0.0,-1,5,1,0,1,0,1,0
1405,00b2-F14,5.-1.4.0,226-001-BARNES-F14,3,PS,0.0,-1,5,0,0,1,1,0,0
1406,00b2-F14,5.-1.4.1,226-001-BARNES-F14,4,PS,0.0,-1,5,0,0,1,1,0,0
1407,00b2-F14,5.-1.4.0,226-001-BARNES-F14,4,PS,-65.8928571429,-1,5,0,0,1,1,0,0
1408,00b2-F14,6.1.1.0,226-001-BARNES-F14,4,PS,0.0,1,6,0,0,0,1,0,0
1409,00b2-F14,6.1.2.0,226-001-BARNES-F14,4,WE,0.0,1,6,1,1,0,1,1,0
1410,00b2-F14,6.1.3.0,226-001-BARNES-F14,4,PS,0.0,1,6,0,1,0,1,0,0
1411,00b2-F14,6.-1.4.0,226-001-BARNES-F14,4,PS,0.0,-1,6,0,1,0,1,0,0
1412,00b2-F14,6.-1.4.1,226-001-BARNES-F14,4,PS,0.0,-1,6,0,1,0,1,0,0
1413,00b2-F14,6.-1.3.0,226-001-BARNES-F14,4,PS,107.567567568,-1,6,0,1,0,1,0,0
1414,00b4-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0.0,0,1,0,0,1,1,1,0
1415,00b4-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0,0,1,1,0,1,1,1,0
1416,00b4-F14,1.0.3.0,226-001-BARNES-F14,2,PS,0.0,0,1,0,0,1,0,0,0
1417,00b4-F14,1.0.4.0,226-001-BARNES-F14,2,PS,-82.8947368421,0,1,0,0,1,1,0,0
1418,00b4-F14,2.1.1.0,226-001-BARNES-F14,4,WE,0.0,1,2,1,0,1,1,1,0
1419,00b4-F14,2.1.2.0,226-001-BARNES-F14,4,WE,0.0,1,2,1,0,1,1,1,0
1420,00b4-F14,2.1.3.0,226-001-BARNES-F14,4,PS,56.5081822203,1,2,0,0,1,1,0,0
1421,00b4-F14,3.1.1.0,226-001-BARNES-F14,4,WE,0.0,1,3,1,0,1,1,1,0
1422,00b4-F14,3.1.2.0,226-001-BARNES-F14,4,PS,0.0,1,3,0,0,1,1,0,0
1423,00b4-F14,3.1.3.0,226-001-BARNES-F14,4,PS,-21.9629599413,1,3,0,0,1,1,0,0
1424,00b4-F14,4.1.1.0,226-001-BARNES-F14,4,WE,0.0,1,4,1,1,0,1,1,0
